FPC,AAA,HHH,NHHH,Name,Color,Gender,DBL,Temple,VVV,BBB,JJ,FFF,Eyesize,HG,PPP,,,,,,,,,,,,,,,
409717002183,764724244750,PERC,PERC,B834,BROWN,MALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002183,764724244750,PERC,PERC,B834,BROWN,MALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002190,764724248758,PERC,PERC,B838,BROWN HORN,FEMALE,15,135,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002190,764724248758,PERC,PERC,B838,BROWN HORN,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002190,764724248758,PERC,PERC,B838,BROWN HORN,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002190,764724248758,PERC,PERC,B838,BROWN HORN,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002206,764724267742,PERC,PERC,B838,BROWN,FEMALE,15,135,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002206,764724267742,PERC,PERC,B838,BROWN,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002206,764724267742,PERC,PERC,B838,BROWN,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002206,764724267742,PERC,PERC,B838,BROWN,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002213,764724270551,PERC,PERC,902087,PURPLE-RED,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002213,764724270551,PERC,PERC,902087,PURPLE-RED,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002213,764724270551,PERC,PERC,902087,PURPLE-RED,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002213,764724270551,PERC,PERC,902087,PURPLE-RED,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002220,764724270568,PERC,PERC,902087,BROWN,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002220,764724270568,PERC,PERC,902087,BROWN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002220,764724270568,PERC,PERC,902087,BROWN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002220,764724270568,PERC,PERC,902087,BROWN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002237,764724270971,PERC,PERC,685,BURGUNDY,FEMALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002237,764724270971,PERC,PERC,685,BURGUNDY,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002237,764724270971,PERC,PERC,685,BURGUNDY,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002237,764724270971,PERC,PERC,685,BURGUNDY,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
409717002244,764724271008,PERC,PERC,685,GUN/NAVY,FEMALE,17,130,8/13/2015,8/13/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002244,764724271008,PERC,PERC,685,GUN/NAVY,FEMALE,17,130,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002244,764724271008,PERC,PERC,685,GUN/NAVY,FEMALE,17,130,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002244,764724271008,PERC,PERC,685,GUN/NAVY,FEMALE,17,130,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002251,764724271077,PERC,PERC,693,BROWN/AMBER,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002251,764724271077,PERC,PERC,693,BROWN/AMBER,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002251,764724271077,PERC,PERC,693,BROWN/AMBER,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002251,764724271077,PERC,PERC,693,BROWN/AMBER,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002268,764724271114,PERC,PERC,693,GUNMETAL/BLACK,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002268,764724271114,PERC,PERC,693,GUNMETAL/BLACK,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002268,764724271114,PERC,PERC,693,GUNMETAL/BLACK,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002268,764724271114,PERC,PERC,693,GUNMETAL/BLACK,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002275,764724276041,PERC,PERC,B854,EBONY,MALE,16,145,8/13/2015,8/13/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002275,764724276041,PERC,PERC,B854,EBONY,MALE,16,145,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002275,764724276041,PERC,PERC,B854,EBONY,MALE,16,145,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002275,764724276041,PERC,PERC,B854,EBONY,MALE,16,145,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002282,764724276201,PERC,PERC,B853,BROWN,MALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002282,764724276201,PERC,PERC,B853,BROWN,MALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002282,764724276201,PERC,PERC,B853,BROWN,MALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002282,764724276201,PERC,PERC,B853,BROWN,MALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002299,764724276225,PERC,PERC,B853,GREY,MALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002299,764724276225,PERC,PERC,B853,GREY,MALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002299,764724276225,PERC,PERC,B853,GREY,MALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002299,764724276225,PERC,PERC,B853,GREY,MALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002305,764724278250,PERC,PERC,902099,COPPER W/BROWN,FEMALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002305,764724278250,PERC,PERC,902099,COPPER W/BROWN,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002305,764724278250,PERC,PERC,902099,COPPER W/BROWN,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002305,764724278250,PERC,PERC,902099,COPPER W/BROWN,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002312,764724278267,PERC,PERC,902099,DARK BROWN,FEMALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002312,764724278267,PERC,PERC,902099,DARK BROWN,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002312,764724278267,PERC,PERC,902099,DARK BROWN,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002312,764724278267,PERC,PERC,902099,DARK BROWN,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
409717002329,764724279929,PERC,PERC,697,BROWN,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002329,764724279929,PERC,PERC,697,BROWN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002329,764724279929,PERC,PERC,697,BROWN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002329,764724279929,PERC,PERC,697,BROWN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002336,764724279943,PERC,PERC,697,LAVENDAR,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002336,764724279943,PERC,PERC,697,LAVENDAR,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002336,764724279943,PERC,PERC,697,LAVENDAR,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002336,764724279943,PERC,PERC,697,LAVENDAR,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002343,764724282073,PERC,PERC,B303,EBONY PIN STRIPE,MALE,16,145,8/13/2015,8/13/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002343,764724282073,PERC,PERC,B303,EBONY PIN STRIPE,MALE,16,145,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002343,764724282073,PERC,PERC,B303,EBONY PIN STRIPE,MALE,16,145,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002343,764724282073,PERC,PERC,B303,EBONY PIN STRIPE,MALE,16,145,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002350,764724282080,PERC,PERC,B303,GUNMETAL SLICK,MALE,16,145,8/13/2015,8/13/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002350,764724282080,PERC,PERC,B303,GUNMETAL SLICK,MALE,16,145,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002350,764724282080,PERC,PERC,B303,GUNMETAL SLICK,MALE,16,145,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002350,764724282080,PERC,PERC,B303,GUNMETAL SLICK,MALE,16,145,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002367,764724282400,PERC,PERC,R104,BURGUNDY,FEMALE,18,130,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002367,764724282400,PERC,PERC,R104,BURGUNDY,FEMALE,18,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002367,764724282400,PERC,PERC,R104,BURGUNDY,FEMALE,18,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002367,764724282400,PERC,PERC,R104,BURGUNDY,FEMALE,18,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002374,764724282431,PERC,PERC,R104,TAUPE,FEMALE,18,130,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002374,764724282431,PERC,PERC,R104,TAUPE,FEMALE,18,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002374,764724282431,PERC,PERC,R104,TAUPE,FEMALE,18,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002374,764724282431,PERC,PERC,R104,TAUPE,FEMALE,18,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002381,764724282776,PERC,PERC,R105,LT BROWN W/DK BROWN,FEMALE,18,130,8/13/2015,8/13/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002381,764724282776,PERC,PERC,R105,LT BROWN W/DK BROWN,FEMALE,18,130,8/26/2015,8/26/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002381,764724282776,PERC,PERC,R105,LT BROWN W/DK BROWN,FEMALE,18,130,8/26/2015,8/26/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002381,764724282776,PERC,PERC,R105,LT BROWN W/DK BROWN,FEMALE,18,130,8/26/2015,8/26/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002398,764724282790,PERC,PERC,R105,BUR SEMI MATT RED BLK,FEMALE,18,130,8/13/2015,8/13/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002398,764724282790,PERC,PERC,R105,BUR SEMI MATT RED BLK,FEMALE,18,130,8/26/2015,8/26/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002398,764724282790,PERC,PERC,R105,BUR SEMI MATT RED BLK,FEMALE,18,130,8/26/2015,8/26/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,
409717002398,764724282790,PERC,PERC,R105,BUR SEMI MATT RED BLK,FEMALE,18,130,8/26/2015,8/26/2015,PERC,CHINA,49,0,A,,,,,,,,,,,,,,,                                            
409717002404,764724282981,PERC,PERC,R301,BROWN,FEMALE,19,130,8/13/2015,8/13/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002404,764724282981,PERC,PERC,R301,BROWN,FEMALE,19,130,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002404,764724282981,PERC,PERC,R301,BROWN,FEMALE,19,130,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002404,764724282981,PERC,PERC,R301,BROWN,FEMALE,19,130,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002411,764724283018,PERC,PERC,R301,DARK GUNMETAL,FEMALE,19,135,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002411,764724283018,PERC,PERC,R301,DARK GUNMETAL,FEMALE,19,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002411,764724283018,PERC,PERC,R301,DARK GUNMETAL,FEMALE,19,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002411,764724283018,PERC,PERC,R301,DARK GUNMETAL,FEMALE,19,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002428,764724283070,PERC,PERC,R303,BROWN,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002428,764724283070,PERC,PERC,R303,BROWN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002428,764724283070,PERC,PERC,R303,BROWN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002428,764724283070,PERC,PERC,R303,BROWN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002435,764724283094,PERC,PERC,R303,PURPLE,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002435,764724283094,PERC,PERC,R303,PURPLE,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002435,764724283094,PERC,PERC,R303,PURPLE,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002435,764724283094,PERC,PERC,R303,PURPLE,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002442,764724283728,PERC,PERC,R903,BLUE CRYSTAL,FEMALE,15,130,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002442,764724283728,PERC,PERC,R903,BLUE CRYSTAL,FEMALE,15,130,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002442,764724283728,PERC,PERC,R903,BLUE CRYSTAL,FEMALE,15,130,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002442,764724283728,PERC,PERC,R903,BLUE CRYSTAL,FEMALE,15,130,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002459,764724283735,PERC,PERC,R903,BROWN ROSE,FEMALE,15,135,8/13/2015,8/13/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002459,764724283735,PERC,PERC,R903,BROWN ROSE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002459,764724283735,PERC,PERC,R903,BROWN ROSE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002459,764724283735,PERC,PERC,R903,BROWN ROSE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002466,764724283872,PERC,PERC,R902,BROWN,FEMALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002466,764724283872,PERC,PERC,R902,BROWN,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002466,764724283872,PERC,PERC,R902,BROWN,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002466,764724283872,PERC,PERC,R902,BROWN,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002473,764724284046,PERC,PERC,R103,GOLD W/BLACK,FEMALE,16,130,8/13/2015,8/13/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002473,764724284046,PERC,PERC,R103,GOLD W/BLACK,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002473,764724284046,PERC,PERC,R103,GOLD W/BLACK,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
409717002473,764724284046,PERC,PERC,R103,GOLD W/BLACK,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002480,764724284091,PERC,PERC,R103,GUN W/TEAL,FEMALE,16,130,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002480,764724284091,PERC,PERC,R103,GUN W/TEAL,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002480,764724284091,PERC,PERC,R103,GUN W/TEAL,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002480,764724284091,PERC,PERC,R103,GUN W/TEAL,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002497,764724285203,PERC,PERC,R101,BROWN,FEMALE,17,130,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002497,764724285203,PERC,PERC,R101,BROWN,FEMALE,17,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002497,764724285203,PERC,PERC,R101,BROWN,FEMALE,17,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002497,764724285203,PERC,PERC,R101,BROWN,FEMALE,17,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002503,764724285234,PERC,PERC,R101,GUNMETAL,FEMALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002503,764724285234,PERC,PERC,R101,GUNMETAL,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002503,764724285234,PERC,PERC,R101,GUNMETAL,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002503,764724285234,PERC,PERC,R101,GUNMETAL,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002510,764724285265,PERC,PERC,R503,BLACK PEARL W/SILVER,FEMALE,15,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002510,764724285265,PERC,PERC,R503,BLACK PEARL W/SILVER,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002510,764724285265,PERC,PERC,R503,BLACK PEARL W/SILVER,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002510,764724285265,PERC,PERC,R503,BLACK PEARL W/SILVER,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002527,764724285289,PERC,PERC,R503,TORTOISE W/GOLD,FEMALE,15,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002527,764724285289,PERC,PERC,R503,TORTOISE W/GOLD,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002527,764724285289,PERC,PERC,R503,TORTOISE W/GOLD,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002527,764724285289,PERC,PERC,R503,TORTOISE W/GOLD,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002534,764724285364,PERC,PERC,R505,BROWN,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002534,764724285364,PERC,PERC,R505,BROWN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002534,764724285364,PERC,PERC,R505,BROWN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002534,764724285364,PERC,PERC,R505,BROWN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002541,764724285388,PERC,PERC,R505,GUNMETAL,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002541,764724285388,PERC,PERC,R505,GUNMETAL,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002541,764724285388,PERC,PERC,R505,GUNMETAL,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002541,764724285388,PERC,PERC,R505,GUNMETAL,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002558,764724285739,PERC,PERC,R107,BROWN W/GOLD,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002558,764724285739,PERC,PERC,R107,BROWN W/GOLD,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002558,764724285739,PERC,PERC,R107,BROWN W/GOLD,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
409717002558,764724285739,PERC,PERC,R107,BROWN W/GOLD,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002565,764724285753,PERC,PERC,R107,EGGPLANT W/PINK,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002565,764724285753,PERC,PERC,R107,EGGPLANT W/PINK,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002565,764724285753,PERC,PERC,R107,EGGPLANT W/PINK,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002565,764724285753,PERC,PERC,R107,EGGPLANT W/PINK,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002572,764724285784,PERC,PERC,R108,LAVENDAR W/SILVER,FEMALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002572,764724285784,PERC,PERC,R108,LAVENDAR W/SILVER,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002572,764724285784,PERC,PERC,R108,LAVENDAR W/SILVER,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002572,764724285784,PERC,PERC,R108,LAVENDAR W/SILVER,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002589,764724285791,PERC,PERC,R108,LT BROWN W/GOLD,FEMALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002589,764724285791,PERC,PERC,R108,LT BROWN W/GOLD,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002589,764724285791,PERC,PERC,R108,LT BROWN W/GOLD,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002589,764724285791,PERC,PERC,R108,LT BROWN W/GOLD,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002596,764724285845,PERC,PERC,R501,BLACK W/GUN,FEMALE,18,135,8/13/2015,8/13/2015,PERC,FRANCE,53,0,A,,,,,,,,,,,,,,,
